机顶盒设备号,统计日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号
10470,20170926,精彩点,超时空男臣(09)(高清),12:00:25,12:43:53,10281
10470,20170917,热点专题,猫和老鼠(09),16:16:17,16:24:10,10281
10470,20171017,精彩点,憨豆先生动画版 第二季(17)(高清),16:54:22,16:55:32,10281
10470,20171007,精彩点,08月13日 向上吧诗词：诗意青春 见证诗词英雄蜕变(高清),22:36:10,23:02:20,10281
10470,20171015,热点专题,超能太监(高清)(古今乱炖，超能搞笑),7:46:06,10:50:44,10281
10477,20170716,精彩点,楚乔传(17)(高清),0:28:58,1:12:53,10019
10477,20170707,精彩点,赌城群英会(10),23:47:01,0:15:52,10019
10477,20170701,精彩点,深夜食堂(20)(高清),15:45:42,16:22:52,10019
10477,20170713,精彩点,楚乔传(02)(高清),0:15:25,0:45:42,10019
10477,20170701,精彩点,深夜食堂(19)(高清),14:56:46,15:34:17,10019
10477,20170717,精彩点,楚乔传(44)(高清),0:32:53,1:05:38,10019
10477,20170716,精彩点,楚乔传(20)(高清),2:28:23,2:35:12,10019
10477,20170716,精彩点,楚乔传(18)(高清),1:12:52,1:45:58,10019
10477,20170717,精彩点,楚乔传(43)(高清),23:52:59,0:32:54,10019
10477,20170712,精彩点,楚乔传(01)(高清),22:35:12,23:23:40,10019
10477,20170711,精彩点,赌城群英会(15),23:35:52,0:15:21,10019
10477,20170717,精彩点,楚乔传(43)(高清),23:40:26,23:41:57,10019
10477,20170716,精彩点,楚乔传(32)(高清),14:50:13,15:07:18,10019
10477,20170713,精彩点,楚乔传(11)(高清),23:09:12,23:48:56,10019
10477,20170713,精彩点,楚乔传(02)(高清),23:23:39,0:15:26,10019
10477,20170721,精彩点,深夜食堂(30)(高清),20:52:15,21:30:30,10019
10478,20170718,精彩点,射雕英雄传(43),18:06:16,19:06:00,10720
10478,20170821,精彩点,达芬奇密码(高清),15:53:00,17:06:57,10720
10478,20170718,精彩点,赌城群英会(07),17:11:08,17:51:12,10720
10478,20170717,精彩点,射雕英雄传(34),22:06:31,22:48:01,10720
10478,20170828,精彩点,08月20日 极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸(高清),15:55:13,15:57:54,10720
10478,20170808,精彩点,08月06日 极限挑战 第三季：五美惊喜空降男人帮(高清),12:54:35,14:31:26,10720
10478,20170711,精彩点,赌城群英会(01),13:40:41,14:22:14,10720
10478,20171004,热点专题,地道战,16:45:28,18:19:22,10720
10478,20170702,精彩点,特种部队：眼镜蛇的崛起(高清),20:47:42,21:40:39,10720
10478,20170903,精彩点,虎胆龙威3(高清),18:41:08,20:33:21,10720
10478,20170720,精彩点,机械师2：复活(高清)(杰森？斯坦森返杀场),21:29:07,23:01:41,10720
10478,20170718,热点专题,龙珠Z：复活的弗利萨(高清),15:47:38,17:10:31,10720
10478,20170712,精彩点,射雕英雄传(39),19:13:40,19:55:06,10720
10478,20170718,热点专题,龙珠Z：复活的弗利萨(高清)(热血情怀，宿命对决),15:47:38,17:10:31,10720
10478,20170913,精彩点,敢死队3(高清)(地表最强男人),21:19:43,22:36:53,10720
10478,20170711,热点专题,极限挑战之皇家宝藏(高清)(黄磊离开厨房去寻宝),12:33:12,12:34:30,10720
10478,20170710,精彩点,射雕英雄传(25),13:31:15,14:11:14,10720
10478,20170710,精彩点,射雕英雄传(26),19:03:16,19:44:12,10720
10478,20170821,精彩点,达芬奇密码(高清)(符号专家探罗浮宫悬案),15:53:00,17:06:57,10720
10478,20170718,精彩点,射雕英雄传(36),23:28:34,0:09:56,10720
10480,20170915,热点专题,红色通道(03)(高清),16:50:11,17:00:27,10144
10480,20170721,精彩点,猜拳(07)(高清),12:13:18,14:35:58,10144
10480,20170719,精彩点,猜拳(01)(高清),16:10:15,16:55:20,10144
10480,20170718,精彩点,新侠客行(27)(高清),14:49:09,15:32:35,10144
10480,20170718,精彩点,新侠客行(26)(高清),14:06:55,14:49:10,10144
10480,20170930,精彩点,那年花开月正圆(42)(高清),15:24:42,16:06:50,10144
10480,20170914,精彩点,大军师司马懿之军师联盟(36)(高清),11:04:59,11:10:47,10144
10480,20170720,精彩点,猜拳(05)(高清),21:14:40,21:49:36,10144
10480,20170719,精彩点,新侠客行(29)(高清),15:00:57,15:19:10,10144
10480,20170915,热点专题,红色通道(04)(高清),17:00:43,17:36:23,10144
10480,20170930,精彩点,那年花开月正圆(43)(高清),16:06:57,16:46:23,10144
10486,20170824,精彩点,汽车人总动员(高清),15:11:53,15:26:12,11098
10486,20170919,精彩点,档案：黄家驹(剪预告)(高清),22:30:48,22:37:16,11098
10486,20170821,精彩点,极限挑战 第二季20160529期(高清),23:11:15,23:16:19,11098
10486,20170706,精彩点,飞机总动员2(高清)(不会救火的挖掘机不是好飞机),20:41:10,21:34:16,11098
10486,20170915,精彩点,09月08日 中国新歌声 第二季：最终突围战达布深情献唱(高清),22:07:46,22:21:10,11098
10486,20170827,精彩点,07月30日 极限挑战 第三季：孙红雷脸基尼抢镜(高清),23:37:30,23:39:47,11098
10486,20170815,精彩点,07月16日 汪汪队立大功(高清),20:22:04,21:15:56,11098
10486,20171002,精彩点,09月29日 中国新歌声 第二季：组内赛 子子张杰演绎绝美恋情(高清),23:35:11,0:47:57,11098
10486,20171012,热点专题,北京爱情故事(高清)(佟丽娅陈思成曾爱得疯狂),23:38:13,23:59:06,11098
10486,20171030,免费睇,碟中谍5：神秘国度(高转标),22:48:02,0:47:23,11098
10486,20171005,精彩点,07月07日 奔跑吧：奔跑团探班 鹿晗热巴二次元对话萌翻(高清),0:38:18,0:44:32,11098
10486,20170818,精彩点,08月13日 汪汪队立大功(高清),8:09:27,8:53:11,11098
10486,20170817,精彩点,08月13日 汪汪队立大功(高清),17:25:42,17:36:21,11098
10486,20171001,精彩点,09月29日 中国新歌声 第二季：组内赛 子子张杰演绎绝美恋情(高清),16:45:01,16:47:08,11098
10486,20170902,精彩点,09月01日 中国新歌声 第二季：郭沁治愈嗓音征服E神(高清),22:21:42,23:13:48,11098
10486,20170823,精彩点,汽车人总动员(高清),8:44:40,9:23:11,11098
10486,20171009,精彩点,铁道飞虎(高清),1:31:05,6:31:01,11098
10486,20170815,精彩点,极限挑战 第一季20150719期(高清),22:43:16,0:00:22,11098
10486,20170902,精彩点,08月20日 托马斯和朋友(高清),15:37:21,16:03:35,11098
10486,20171026,精彩点,07月18日 乐高城市组(高清),7:22:47,7:43:03,11098
10486,20171001,精彩点,09月29日 中国新歌声 第二季：组内赛 子子张杰演绎绝美恋情(高清),16:36:01,16:44:57,11098
10486,20170914,免费睇,喜剧之王,22:12:24,22:16:00,11098
10486,20171031,精彩点,爱上新玩意：安慰食品(高清),22:08:39,22:14:10,11098
10486,20171020,精彩点,07月18日 乐高城市组(高清),7:34:22,7:51:02,11098
10486,20171009,精彩点,铁道飞虎(高清)(成龙王凯打鬼子),1:31:05,6:31:01,11098
10486,20170713,热点专题,好先生(41)(高清),23:51:47,0:06:33,11098
10486,20170921,精彩点,档案：李小龙(上)(高清),21:39:29,23:45:27,11098
10486,20171001,精彩点,09月29日 中国新歌声 第二季：组内赛 子子张杰演绎绝美恋情(高清),16:47:15,16:52:21,11098
10486,20170706,精彩点,好先生(29)(高清),0:28:33,20:40:42,11098
10486,20170920,精彩点,碟中谍4(高清)(逼入绝境，阿汤哥绝地大反击),22:45:27,0:09:02,11098
10486,20170811,精彩点,极限挑战 第一季20150628期(高清),23:26:25,0:36:11,11098
10486,20171010,热点专题,功夫熊猫3(高清)(阿宝回归，溯源本心),23:24:32,23:43:33,11098
10486,20170823,精彩点,汽车人总动员(高清),17:15:30,17:40:46,11098
10486,20171014,精彩点,天才眼镜狗(高清)((狗爸人子时空大冒险)),21:33:07,22:02:24,11098
10486,20170921,精彩点,档案：黄家驹(高清),12:29:28,12:46:48,11098
10486,20170907,精彩点,长城(高清),22:31:19,23:12:02,11098
10486,20170712,热点专题,好先生(39)(高清),22:35:12,23:10:31,11098
10486,20171031,精彩点,爱上新玩意：安慰食品(剪辑)(高清),22:08:39,22:14:10,11098
10486,20170824,精彩点,汽车人总动员(高清),15:26:12,15:59:08,11098
10486,20171030,精彩点,使徒行者2(11),23:11:29,23:53:38,11098
10486,20170822,精彩点,极限挑战 第二季20160605期(高清),23:16:36,0:41:33,11098
10486,20171005,热点专题,贫民窟的百万富翁(高清),23:46:38,0:33:28,11098
10486,20171024,免费睇,赤壁(下),22:36:57,22:39:02,11098
10486,20171014,精彩点,天才眼镜狗(高清),21:33:07,22:02:24,11098
10486,20170812,精彩点,极限挑战 第一季20150705期(高清),22:35:46,0:09:06,11098
10486,20170905,精彩点,08月21日 托马斯和朋友(高清),20:51:38,21:11:34,11098
10486,20170910,精彩点,时代：小宠当家(04)(高清),21:55:29,21:57:05,11098
10486,20170929,精彩点,木乃伊2(高清)(木乃伊归来，只为千年爱情),13:06:02,14:14:27,11098
10486,20170815,精彩点,极限挑战 第一季20150809期(高清),22:17:40,23:37:46,11098
10486,20171021,精彩点,07月18日 乐高城市组(高清),21:15:14,21:44:40,11098
10486,20170825,精彩点,07月09日 极限挑战 第三季：孙红雷智斗大妈 张艺兴进化小狐狸(高清),22:56:32,23:17:23,11098
10486,20170815,精彩点,极限挑战 第一季20150719期(高清),13:57:17,14:11:42,11098
10486,20170920,精彩点,档案：周星驰(03)(高清),14:35:12,15:11:49,11098
10486,20170902,精彩点,09月01日 中国新歌声 第二季：郭沁治愈嗓音征服E神(高清),23:13:47,23:57:41,11098
10486,20171008,热点专题,摆渡人(高清),15:41:01,16:42:01,11098
10486,20171012,热点专题,北京爱情故事(高清),23:38:13,23:59:06,11098
10486,20170906,精彩点,长城(高清)(鹿晗“回眸杀”，小怂兵逆袭),22:45:39,23:33:27,11098
10486,20171010,精彩点,博物馆奇妙夜2(高清),14:41:41,14:47:49,11098
10486,20170816,精彩点,08月13日 汪汪队立大功(高清),9:00:30,9:27:00,11098
10486,20170920,精彩点,档案：周星驰(02)(高清),14:06:25,14:35:07,11098
10486,20170910,精彩点,时代：小宠当家(04)(高清),20:59:56,21:18:12,11098
10486,20170918,精彩点,特别呈现：零零后(01)(高清),21:14:13,21:25:08,11098
10486,20171008,热点专题,摆渡人(高清)(失恋失业咨询梁朝伟),15:41:01,16:42:01,11098
10486,20171001,精彩点,07月18日 乐高城市组(高清),22:30:44,22:47:56,11098
10486,20170907,精彩点,龙之谷：破晓奇兵(高清),10:45:13,11:30:54,11098
10487,20170921,精彩点,03月25日 王牌对王牌 第二季：王源演技爆发成烈士(高清),20:52:59,21:24:23,10799
10487,20170910,精彩点,03月24日 王牌对王牌 第二季：永远的张国荣(高清),19:33:15,20:20:13,10799
10487,20170910,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),16:26:37,16:42:58,10799
10487,20170819,精彩点,01月20日 王牌对王牌 第二季：成龙飙泪(高清),13:22:28,13:24:51,10799
10487,20170702,热点专题,变形金刚2 (高清),17:13:26,17:45:57,10799
10487,20170722,精彩点,07月15日 快乐大本营：Angelababy嗨玩双截棍(高清),19:59:36,20:17:04,10799
10487,20170819,精彩点,01月29日 王牌对王牌 第二季：TFBOYS互怼“你丑”(高清),14:44:49,14:47:04,10799
10487,20170805,精彩点,火星情报局 第二季(07)(高清),17:42:09,18:13:22,10799
10487,20170805,精彩点,火星情报局 第二季(06)(高清),16:52:42,17:42:10,10799
10487,20170910,精彩点,09月03日 蒙面唱将猜猜猜 第二季：真假黄晓明难倒猜评团(高清),16:42:57,18:04:16,10799
10487,20170805,精彩点,火星情报局 第二季(03)(高清),14:22:49,14:45:00,10799
10487,20170730,精彩点,07月14日 中国新歌声 第二季：杰伦Eason对唱(高清),14:28:20,14:30:10,10799
10487,20170722,精彩点,珍宝解密 第二季(01)：吉萨大金字塔(高清),15:31:25,16:19:42,10799
10489,20170816,精彩点,少林问道(07)(高清),13:53:58,14:32:54,10786
10489,20170816,精彩点,少林问道(06)(高清),13:10:17,13:54:00,10786
10489,20170904,精彩点,通天狄仁杰(10)(高清),10:59:08,11:26:23,10786
10489,20170703,精彩点,糊涂县令郑板桥(20)(高清),17:13:19,17:55:43,10786
10489,20170818,精彩点,龙珠传奇(90)(高清),19:17:38,19:26:23,10786
10489,20170926,精彩点,射雕英雄传(06),18:17:45,18:29:23,10786
10489,20170901,精彩点,通天狄仁杰(06)(高清),13:12:46,13:33:28,10786
10489,20170920,精彩点,通天狄仁杰(27)(高清),17:59:29,18:26:01,10786
10489,20170909,热点专题,神探狄仁杰(21)(高清),12:35:31,12:49:46,10786
10489,20170731,精彩点,老爸当家(40)(高清),11:51:30,12:35:24,10786
10489,20170814,精彩点,龙珠传奇(83)(高清),12:43:49,12:54:29,10786
10489,20170909,精彩点,憨豆先生动画版 第二季(24)(调整)(高清),15:56:55,17:08:11,10786
10489,20170909,精彩点,憨豆先生动画版 第二季(26)(高清),15:33:01,15:44:23,10786
10489,20170829,精彩点,少林问道(36)(高清),10:05:53,10:42:06,10786
10489,20170901,精彩点,通天狄仁杰(03)(高清),11:49:36,12:16:15,10786
10489,20170920,精彩点,通天狄仁杰(19)(高清),8:44:33,8:56:15,10786
10489,20170909,热点专题,神探狄仁杰(24)(高清),18:44:46,18:58:36,10786
10489,20170818,精彩点,龙珠传奇(88)(高清),18:26:34,18:31:11,10786
10489,20170922,精彩点,通天狄仁杰(29)(高清),15:41:28,16:10:59,10786
10489,20170818,精彩点,龙珠传奇(87)(高清),17:07:53,17:42:48,10786
10489,20170901,精彩点,通天狄仁杰(01)(高清),11:19:02,11:22:46,10786
10489,20170731,精彩点,少林问道(01)(高清),13:17:10,13:22:32,10786
10489,20170717,精彩点,糊涂县令郑板桥(38)(高清),15:33:05,16:15:24,10786
10489,20171002,精彩点,大头儿子和小头爸爸(74)(高清),8:02:13,8:10:32,10786
10489,20170920,精彩点,通天狄仁杰(22)(高清),10:07:56,10:55:05,10786
10489,20170719,精彩点,龙珠传奇(62)(高清),15:06:56,15:36:01,10786
10489,20170813,精彩点,龙珠传奇(83)(高清),20:37:04,20:50:40,10786
10489,20170902,精彩点,通天狄仁杰(07)(高清),12:34:55,13:04:22,10786
10489,20170909,精彩点,憨豆先生动画版 第二季(25)(高清),15:44:32,15:56:46,10786
10489,20170813,精彩点,龙珠传奇(81)(高清),19:46:37,19:48:00,10786
10489,20170717,精彩点,糊涂县令郑板桥(36)(高清),9:09:33,9:51:52,10786
10489,20170701,精彩点,06月12日 超级飞侠二,18:39:32,18:40:40,10786
10489,20170729,精彩点,龙珠传奇(71)(高清),17:54:40,18:23:02,10786
10489,20171027,精彩点,阿爷厨房2(05),18:19:38,18:40:43,10786
10489,20170718,精彩点,射雕英雄传(01),12:47:10,12:50:04,10786
10489,20170901,精彩点,通天狄仁杰(04)(高清),12:16:26,12:42:24,10786
10489,20170721,精彩点,老爸当家(09)(高清),13:11:40,13:54:06,10786
10489,20170723,精彩点,老爸当家(21)(高清),19:50:44,20:06:14,10786
10489,20170703,精彩点,龙珠传奇(45)(高清),11:46:00,12:00:53,10786
10489,20170801,精彩点,龙珠传奇(72)(高清),22:02:23,22:11:58,10786
10489,20170818,精彩点,龙珠传奇(89)(高清),18:31:10,18:35:24,10786
10489,20170715,精彩点,龙珠传奇(55)(高清),8:00:25,8:30:59,10786
10489,20170930,精彩点,射雕英雄传(10),8:54:42,9:57:10,10786
10489,20170722,精彩点,老爸当家(15)(高清),14:19:37,15:02:19,10786
10489,20170911,热点专题,神探狄仁杰(25)(高清),11:51:14,12:35:51,10786
10489,20170718,精彩点,老爸当家(02)(高清),13:42:37,14:29:24,10786
10489,20171003,精彩点,射雕英雄传(17),11:34:38,11:35:47,10786
10489,20170731,精彩点,老爸当家(38)(高清),10:17:51,10:59:40,10786
10489,20170920,精彩点,通天狄仁杰(25)(高清),17:23:41,17:32:29,10786
10489,20170708,精彩点,龙珠传奇(52)(高清),18:47:49,19:27:13,10786
10489,20170708,精彩点,龙珠传奇(53)(高清),19:27:12,19:57:08,10786
10489,20170726,精彩点,老爸当家(29)(高清),19:33:51,19:47:22,10786
10489,20170823,精彩点,少林问道(10)(高清),9:30:20,10:14:40,10786
10489,20170729,精彩点,龙珠传奇(71)(高清),17:53:23,17:54:31,10786
10489,20170814,精彩点,少林问道(05)(高清),13:23:16,13:34:21,10786
10489,20170718,精彩点,林海雪原(01)(高清),12:50:03,12:51:44,10786
10489,20170926,精彩点,射雕英雄传(05),12:17:44,12:58:47,10786
10497,20171015,精彩点,10月08日 中国新歌声 第二季：年度总决赛 五强唱将鸟巢争冠(高清),10:48:58,11:20:43,10457
10497,20170901,精彩点,非凡任务(高清)(“硬汉”黄轩秀肌肉),10:56:18,11:08:06,10457
10497,20171014,精彩点,平凡岁月(44)大结局(高清),16:56:34,16:58:00,10457
10497,20170910,精彩点,09月08日 中国新歌声 第二季：最终突围战达布深情献唱(高清),10:38:21,10:40:17,10457
10497,20170901,精彩点,非凡任务(高清)(“硬汉”黄轩秀肌肉),11:08:24,11:23:23,10457
10497,20170910,精彩点,09月08日 中国新歌声 第二季：最终突围战达布深情献唱(高清),10:40:25,10:45:10,10457
10500,20170909,精彩点,人间至味是清欢(37)(高清),16:04:34,16:20:11,10303
10501,20170820,精彩点,07月20日 巨神战击队第三季,22:11:19,22:21:01,11084
10501,20170821,精彩点,07月28日 小猪佩奇(高清),12:29:47,12:44:12,11084
10501,20170820,精彩点,08月18日 新成龙历险记,10:58:34,11:04:36,11084
10501,20170904,精彩点,那年花开月正圆(08)(高清),11:55:53,12:42:11,11084
10501,20170902,精彩点,08月19日 汪汪队立大功(高清),8:01:38,8:53:57,11084
10501,20170909,精彩点,07月18日 乐高城市组(高清),7:35:51,7:43:26,11084
10501,20170909,精彩点,07月10日 贝肯熊(高清),10:01:02,10:09:10,11084
10501,20170703,精彩点,05月23日 熊熊乐园(高清),17:08:04,17:54:50,11084
10501,20171004,精彩点,09月17日 小公主苏菲亚,21:47:27,21:54:42,11084
